,sqft_living,grade,bathrooms,distance_to_center,property_age,bedrooms,view,lat,floors,waterfront
12003,2370,7,2.5,23.348723448398907,11,3,0,47.5288,2.0,0
12004,1600,7,1.75,2.6704526280998064,86,3,0,47.6447,2.0,0
12005,4060,9,1.75,2.642084099843846,91,4,0,47.6437,2.0,0
12006,1322,8,2.25,1.7005136477600504,10,3,0,47.5976,2.0,0
12007,1140,7,1.75,23.950991288018642,32,3,0,47.2598,1.0,0
12008,1280,7,1.5,1.7295414914615008,8,2,0,47.5872,2.0,0
12009,3080,8,2.5,12.39593076178153,7,4,0,47.7066,2.5,0
12010,1210,7,1.75,5.252207401635182,109,2,0,47.6789,1.0,0
12011,1950,7,1.75,9.881054541524518,53,4,0,47.7492,1.0,0
12012,1450,6,1.0,6.9366759699898894,68,4,0,47.7061,1.5,0
12013,1590,7,2.25,22.192390541550765,24,3,0,47.2857,2.0,0
12014,1240,7,1.0,16.400273538893355,56,3,0,47.37,1.5,0
12015,1440,7,1.0,15.087858373265732,41,3,0,47.591,1.0,0
12016,3470,10,2.5,11.655192764445296,22,4,0,47.554,2.0,0
12017,5100,10,3.75,13.670810348339673,14,7,0,47.595,2.0,0
12018,2430,8,1.75,5.830321981632009,63,3,2,47.6201,1.0,0
12019,2420,8,2.25,6.167326342037096,67,3,0,47.6867,1.0,0
12020,1510,7,2.5,17.887004185452458,25,3,0,47.3482,1.0,0
12021,1200,7,1.0,6.35767190808775,68,3,0,47.6981,1.0,0
12022,2240,7,2.5,21.64699669322511,13,3,0,47.5356,2.0,0
12023,1870,7,1.75,4.3117969546153505,95,3,0,47.6663,1.0,0
12024,1110,7,1.0,4.466999022943135,83,3,0,47.6496,1.5,0
12025,3210,7,2.0,5.806842333912814,101,4,0,47.5322,1.5,0
12026,2090,8,1.75,9.099562437745588,40,3,0,47.7149,1.0,0
12027,1320,7,2.25,2.0179481849123,21,3,0,47.6081,2.0,0
12028,1340,7,1.75,7.6388920065562465,55,3,0,47.7134,1.0,0
12029,1020,7,1.0,5.4702345298297,74,3,0,47.6787,1.0,0
12030,1220,7,2.0,14.313644722681328,35,3,0,47.4712,1.0,0
12031,1220,7,2.0,14.313644722681328,35,3,0,47.4712,1.0,0
12032,1390,7,2.0,5.226533952543491,100,3,0,47.6783,1.5,0
12033,2970,9,2.0,1.6102530133716366,115,4,0,47.6235,2.5,0
12034,1440,7,2.0,17.960066499894477,25,2,0,47.3604,2.0,0
12035,1550,7,1.75,5.9602856811466625,62,2,3,47.5274,1.0,0
12036,1904,7,2.5,25.639759333585513,16,4,0,47.3107,2.0,0
12037,1400,7,1.5,19.171798653165656,40,4,0,47.3314,2.0,0
12038,2140,8,2.5,16.163584391621345,10,3,0,47.5541,2.0,0
12039,1320,7,1.75,10.423841954515304,72,3,0,47.4557,1.0,0
12040,2620,7,1.75,8.2005007408742,67,3,0,47.7235,1.0,0
12041,2300,8,0.5,20.66747337871264,19,4,0,47.3285,2.0,0
12042,2000,8,2.5,10.880586247957654,19,4,0,47.7443,2.0,0
12043,2960,9,2.75,4.161587305327914,22,4,3,47.5747,2.0,0
12044,2700,10,2.75,6.257040753961747,38,3,1,47.5706,1.5,0
12045,1740,8,1.75,8.044958829174139,57,3,3,47.4919,1.0,0
12046,1770,7,2.5,22.822777375631524,12,2,0,47.3497,1.0,0
12047,1290,7,2.0,8.648905508663413,68,3,0,47.4811,1.0,0
12048,1450,7,2.0,9.479636239763048,53,4,0,47.7285,1.5,0
12049,1420,7,2.25,18.894519907573667,30,3,0,47.3598,1.0,0
12050,1330,7,0.75,5.158247355573563,91,3,0,47.5377,1.0,0
12051,1760,7,1.75,4.829530728883986,88,3,3,47.6748,1.5,0
12052,2010,7,1.75,1.1193691821048009,103,3,0,47.6105,1.0,0
12053,2560,8,2.0,8.034121023725902,55,5,0,47.5547,1.0,0
12054,1260,7,1.5,9.689998012919965,32,2,0,47.6747,2.0,0
12055,2420,8,2.25,11.276441054852741,43,4,0,47.6287,1.0,0
12056,1010,6,1.0,2.846968377990657,56,3,0,47.5746,1.0,0
12057,1770,6,2.5,10.76416141724418,22,4,0,47.719,1.5,0
12058,890,6,1.0,6.413780691866871,72,2,0,47.6975,1.0,0
12059,1670,7,1.5,3.478775298724098,90,3,2,47.5671,2.0,0
12060,1360,7,2.25,28.885683204066076,23,3,0,47.4687,2.0,0
12061,2120,9,2.5,10.488664574543307,27,3,0,47.7374,2.0,0
12062,1910,8,2.5,9.008778905771978,17,3,0,47.6176,2.0,0
12063,1480,7,1.0,7.129324476602781,75,4,0,47.7079,1.5,0
12064,1090,7,1.0,21.93037894460463,60,3,0,47.2975,1.0,0
12065,1670,8,1.75,10.935397840692005,42,4,0,47.6315,1.0,0
12066,1670,8,1.75,10.935397840692005,42,4,0,47.6315,1.0,0
12067,3650,9,2.75,6.238380003783682,46,5,0,47.5497,2.0,0
12068,1970,8,2.0,5.666252829651189,46,4,0,47.6873,1.0,0
12069,1320,6,2.0,3.6651948910781695,105,2,0,47.5643,1.5,0
12070,1710,7,1.0,5.98452811636737,61,3,0,47.5256,1.0,0
12071,1740,8,2.25,8.921180959481546,38,3,0,47.5339,1.0,0
12072,2200,8,3.25,2.569613120391073,27,3,0,47.6325,2.0,0
12073,2010,9,2.0,7.218038978509505,16,3,2,47.5153,2.0,0
12074,3910,11,3.0,20.465450522673073,30,3,0,47.6953,2.0,0
12075,470,4,0.75,20.09496583339147,68,1,0,47.6554,1.0,0
12076,2330,8,2.5,12.590110085738264,31,4,0,47.6955,1.0,0
12077,1930,6,1.75,25.073876610135226,86,3,0,47.5263,1.5,0
12078,3270,9,2.5,8.09285904890094,8,4,0,47.5374,2.0,0
12079,1650,8,2.5,19.9423564624744,30,3,0,47.3206,2.0,0
12080,2220,7,2.75,11.942381206696469,32,4,0,47.4804,1.0,0
12081,2470,7,1.75,3.851554073447355,99,2,3,47.5599,1.0,0
12082,1300,7,1.0,15.922259405307866,38,3,0,47.7562,1.0,0
12083,2530,7,2.75,16.9808851396908,49,5,0,47.3738,1.0,0
12084,2400,7,1.5,7.335116722431927,54,3,0,47.5001,1.0,0
12085,1500,7,2.25,18.82254593806277,16,4,0,47.3378,2.0,0
12086,1700,7,1.75,11.157122853063484,48,4,0,47.7308,1.0,0
12087,2120,7,1.5,22.550852272002988,38,4,0,47.2933,1.0,0
12088,2240,8,2.5,16.726310592654272,13,4,0,47.3922,2.0,0
12089,1540,7,1.75,20.089357844456917,28,3,0,47.3666,1.0,0
12090,1890,8,1.75,16.758273851598346,37,3,3,47.6454,1.0,0
12091,1260,7,1.0,8.711791013125426,95,3,0,47.6773,2.0,0
12092,1160,7,1.5,11.378696446338072,32,2,0,47.7255,2.0,0
12093,1300,6,1.0,11.192779681990357,55,2,0,47.466,1.0,0
12094,3220,8,2.5,13.388633209915021,37,4,0,47.6261,2.0,0
12095,2020,7,1.5,12.747047407870307,53,4,0,47.4579,1.0,0
12096,2990,8,2.5,7.5348074835904475,56,4,0,47.5932,1.0,0
12097,1420,7,1.0,6.510630936764242,62,4,0,47.6988,1.0,0
12098,1020,7,1.0,6.162229414934882,59,3,0,47.5175,1.0,0
12099,2400,8,2.75,18.654966615463003,27,4,0,47.4686,2.0,0
12100,3640,10,3.0,10.443547479283172,33,5,3,47.5842,2.0,0
12101,1550,8,2.25,4.897641881078653,8,2,0,47.5396,2.0,0
12102,1870,8,2.0,16.3929565261866,9,2,0,47.7082,1.0,0
12103,2340,8,2.5,9.945974271793443,20,3,0,47.7347,2.0,0
12104,3350,10,4.25,2.4912820150379393,1,5,0,47.6351,2.0,0
12105,1710,7,1.0,3.424599593945777,94,3,0,47.5719,1.0,0
12106,1180,7,2.0,8.382887239047887,75,2,0,47.7252,1.0,0
12107,1600,7,1.5,10.581888697149855,49,3,0,47.721,1.0,0
12108,1300,7,1.75,6.569394435435895,56,3,0,47.7005,1.0,0
12109,1040,7,1.5,10.601493201466308,60,3,0,47.7583,1.0,0
12110,1220,7,1.0,6.025962565348243,61,3,0,47.5191,1.0,0
12111,2240,8,2.5,22.296629701010747,13,3,0,47.3503,2.0,0
12112,1420,7,1.5,6.06577293580029,56,3,0,47.694,1.0,0
12113,1580,7,1.75,22.590133900573406,27,3,0,47.2798,1.0,0
12114,2390,7,1.5,14.488624308535032,47,3,0,47.4754,1.0,0
12115,2260,8,2.25,9.971507656038385,38,4,0,47.5689,2.0,0
12116,1890,7,1.75,27.08486039515497,51,3,0,47.2568,1.0,0
12117,1830,7,1.75,4.263154921419191,66,2,2,47.5592,1.0,0
12118,1000,6,1.75,11.976675303331033,46,3,0,47.7417,1.0,0
12119,2180,8,1.75,10.669603644398386,54,3,0,47.7594,1.0,0
12120,2320,8,2.0,18.57588281788862,53,6,0,47.398,2.0,0
12121,840,6,1.0,7.654093237977792,94,3,0,47.496,1.0,0
12122,840,6,1.0,7.654093237977792,94,3,0,47.496,1.0,0
12123,2350,8,2.25,10.06291301093175,38,4,0,47.5579,1.0,0
12124,2040,7,1.75,13.384215746706294,18,3,0,47.4361,1.0,0
12125,2370,8,2.5,22.279078668408722,19,4,0,47.3389,2.0,0
12126,1590,7,2.0,18.530244465046582,53,5,0,47.3398,1.0,0
12127,1380,7,1.0,29.140924941092788,38,3,0,47.4653,1.0,0
12128,1940,7,1.5,8.53692377871778,35,4,0,47.7297,1.5,0
12129,3320,9,2.5,24.341631551808643,14,4,0,47.3637,2.0,0
12130,1090,7,1.0,4.397908061528344,68,2,0,47.6638,1.5,0
12131,1650,7,1.5,19.185593647021527,48,3,0,47.3285,1.0,0
12132,1110,6,1.5,8.264175968476149,18,3,0,47.6717,1.0,0
12133,2110,7,2.5,5.794627267563473,73,4,0,47.6882,1.0,0
12134,1850,6,3.0,5.141738458087382,115,3,0,47.6711,1.5,0
12135,600,6,1.0,3.769607354006518,95,1,0,47.5558,1.0,0
12136,2760,8,2.5,1.5486954725432869,1,5,0,47.6074,1.5,0
12137,2970,9,1.75,11.549684184135815,53,4,4,47.5907,1.0,0
12138,2300,7,1.75,15.709589632371612,36,3,0,47.7716,1.0,0
12139,2030,8,2.5,14.31918012276451,14,3,0,47.5305,2.0,0
12140,2160,8,1.75,6.306365143111392,73,4,0,47.6893,1.0,0
12141,1650,7,2.0,3.766035198473104,22,3,0,47.5713,2.0,0
12142,3140,8,2.5,10.107672529609221,11,4,0,47.5664,2.0,0
12143,2690,9,2.25,22.793420597573935,29,4,0,47.3106,2.0,0
12144,1940,7,2.5,9.50823170761002,55,5,0,47.7438,1.0,0
12145,1220,6,1.0,31.88510771823626,75,4,0,47.205,1.5,0
12146,1300,6,1.0,23.408687642742823,40,3,0,47.3037,1.0,0
12147,1660,7,1.75,28.328268166603625,36,3,0,47.4473,1.0,0
12148,3390,8,1.5,2.6734298391236475,99,4,0,47.58,2.0,0
12149,2310,7,1.5,5.823470663084306,65,4,0,47.6232,1.0,0
12150,950,7,1.0,3.611321207394817,74,2,0,47.557,1.0,0
12151,2400,7,3.75,1.735716259839345,10,4,0,47.6295,1.0,0
12152,1780,6,1.0,6.985337410192948,71,3,0,47.5119,1.5,0
12153,1280,7,1.5,9.773609794315743,57,4,0,47.6023,1.0,0
12154,1930,7,2.0,3.1053364182712384,62,4,0,47.646,1.0,0
12155,2560,8,2.25,9.77680641583146,49,5,0,47.5819,1.0,0
12156,920,6,1.0,6.850927461781765,109,2,0,47.5177,1.0,0
12157,1900,8,2.5,14.923624121025302,8,3,0,47.6326,2.0,0
12158,2270,6,2.0,9.27436679022751,35,3,0,47.5092,1.0,0
12159,2080,8,2.5,15.518288335817925,37,3,0,47.4694,1.0,0
12160,1460,8,1.75,8.911152168713164,15,3,0,47.6709,1.0,0
12161,1670,8,1.75,16.058587686731336,23,3,0,47.5929,1.0,0
12162,2810,9,2.5,20.309176546670972,17,4,0,47.333,2.0,0
12163,2370,8,2.5,23.224320147400046,21,3,0,47.2703,2.0,0
12164,1700,8,1.75,9.43702341908476,43,2,0,47.5066,1.0,0
12165,1630,7,1.0,8.014024021102268,74,2,0,47.7222,1.0,0
12166,2930,8,2.75,2.3101866526372152,76,4,0,47.5841,1.0,0
12167,860,6,1.0,8.18843190060176,66,2,0,47.4878,1.0,0
12168,1980,9,2.0,18.632764502225886,21,3,0,47.3657,1.0,0
12169,2080,9,2.5,14.298570554299593,28,3,0,47.4395,2.0,0
12170,1060,7,1.0,11.479275419055536,58,3,0,47.4434,1.0,0
12171,1590,7,2.5,18.41975366237947,15,3,0,47.7344,2.0,0
12172,1980,7,2.25,11.749758195118057,56,3,0,47.7753,1.0,0
12173,1720,7,2.0,9.636264123641862,44,4,0,47.7307,1.0,0
12174,1350,7,1.75,6.631061261817117,61,4,0,47.6335,1.0,0
12175,2080,8,2.5,15.452293046298449,37,3,0,47.7455,2.0,0
12176,2090,8,2.5,19.364050048002913,13,3,0,47.3724,2.0,0
12177,2030,7,2.5,4.763778627402128,7,3,0,47.6594,2.0,0
12178,2680,9,2.25,29.426150869905992,26,3,0,47.4828,1.0,0
12179,1820,7,1.75,9.758425365365797,35,3,0,47.7466,1.0,0
12180,1300,7,2.0,15.427471145790102,32,3,0,47.3837,1.0,0
12181,2210,8,2.5,14.598149133856124,22,4,0,47.4206,2.0,0
12182,1400,7,2.0,10.009366115452266,52,3,0,47.586,1.0,0
12183,2040,8,1.75,3.975759461809542,98,3,0,47.6608,1.5,0
12184,2420,8,2.5,18.105030465996595,30,3,0,47.463,2.0,0
12185,1920,7,1.75,12.728682867116737,53,4,0,47.4222,1.0,0
12186,3860,10,3.25,5.583597697324152,40,4,4,47.6224,1.0,0
12187,2760,7,2.75,13.494895546044605,36,5,0,47.7563,1.0,0
12188,3450,10,3.75,2.392874230397397,22,4,4,47.6134,2.0,0
12189,1040,6,1.0,8.078992207347481,68,3,0,47.4906,1.0,0
12190,2220,8,1.75,11.842846427643105,40,3,2,47.774,1.0,0
12191,2470,7,2.5,29.902658468039593,24,4,3,47.2396,2.0,0
12192,1300,7,1.75,18.129081070510498,53,3,0,47.3448,1.0,0
12193,1960,8,2.5,14.42526655758696,26,3,0,47.6339,1.0,0
12194,2040,8,1.5,4.254115224593409,87,3,2,47.6658,2.0,0
12195,3030,9,2.5,14.722130818608548,16,4,0,47.6075,2.0,0
12196,2260,7,3.0,10.032718503560659,38,4,0,47.7297,2.0,0
12197,2670,9,2.5,9.449228860241721,28,3,0,47.6599,2.0,0
12198,1520,7,2.5,17.84965594603121,29,3,0,47.3687,2.0,0
12199,3610,10,1.75,2.715259899221701,85,3,2,47.583,1.5,0
12200,1130,7,1.75,3.854129991623215,73,3,0,47.6379,1.0,0
12201,1480,7,2.0,6.2721727760075074,24,3,0,47.6969,2.0,0
12202,3540,9,2.0,7.670428480366179,45,5,3,47.7108,2.0,0
12203,2100,7,2.25,9.722965032353697,52,4,0,47.4676,1.0,0
12204,3366,8,4.0,3.9188381210272856,78,5,2,47.6466,2.5,0
12205,1810,7,1.75,3.980659778786796,112,3,0,47.6599,1.5,0
12206,1680,7,1.75,2.4017901042212597,89,3,0,47.5745,1.5,0
12207,2450,8,1.75,8.815823747585465,53,3,2,47.7296,1.0,0
12208,1150,7,2.0,21.609844023904728,53,1,0,47.2951,1.0,0
12209,1150,7,2.0,21.609844023904728,53,1,0,47.2951,1.0,0
12210,3240,9,2.5,14.325204631467603,12,4,2,47.5641,2.0,0
12211,3480,11,2.5,7.886672650486759,31,4,0,47.6404,1.5,0
12212,2800,9,2.5,21.966289344392866,9,4,0,47.3596,2.0,0
12213,3240,8,2.75,3.868375716394852,55,3,2,47.567,1.0,0
12214,1480,6,1.5,10.964625808827533,37,2,0,47.4942,1.0,0
12215,1700,6,1.0,5.865859993187491,106,3,0,47.6819,1.5,0
12216,1240,7,1.0,6.911565789812332,76,2,0,47.7061,1.0,0
12217,3720,10,3.5,6.338788665174799,7,4,0,47.5885,2.0,0
12218,1910,8,2.5,10.531043349185838,14,3,0,47.6324,2.0,0
12219,2120,7,2.0,16.205063983674886,55,4,0,47.3722,1.5,0
12220,3020,7,2.5,21.662862461733678,13,4,0,47.5346,2.0,0
12221,2250,7,2.0,25.636420811045156,28,3,0,47.542,1.0,0
12222,1650,7,2.0,7.599583365878743,68,4,0,47.7117,2.0,0
12223,880,7,1.5,6.377455887542316,8,2,0,47.5188,2.0,0
12224,1860,7,1.0,14.983968453410165,58,3,0,47.3904,1.0,0
12225,3840,10,3.25,2.171241933859265,7,5,3,47.5929,3.0,0
12226,2192,8,2.25,17.813223815810197,9,4,0,47.3644,2.0,0
12227,1590,7,2.5,11.052706434743946,12,3,0,47.4832,2.0,0
12228,3700,7,4.75,11.801100705012894,53,4,0,47.768,1.0,0
12229,3670,10,2.5,12.854721708387288,10,4,0,47.4617,2.0,0
12230,1630,7,1.0,10.29041260557538,62,3,0,47.7548,1.0,0
12231,4230,9,3.0,13.03933242295718,15,3,3,47.4176,2.0,0
12232,1060,6,1.0,5.879736274409553,83,2,0,47.6896,1.5,0
12233,2700,9,2.5,12.011081262748803,24,3,0,47.7434,2.0,0
12234,2110,8,2.25,10.497312598174553,40,3,0,47.7311,2.0,0
12235,3720,10,2.5,14.909446157088631,16,4,0,47.6085,2.0,0
12236,3440,11,3.5,5.536595081563761,9,4,0,47.6672,2.0,0
12237,2420,8,2.25,12.936429673616182,30,4,0,47.6206,1.0,0
12238,1090,7,1.0,6.191654273266737,86,3,0,47.5177,1.5,0
12239,2910,8,2.5,22.10008472890217,17,4,2,47.5388,2.0,0
12240,1050,7,1.0,4.269871024928864,67,3,0,47.5564,1.0,0
12241,1610,7,2.0,18.864700497385112,50,3,0,47.334,1.0,0
12242,1760,8,2.5,17.76303417236414,29,3,0,47.3731,2.0,0
12243,1540,7,1.5,15.286795503471478,38,3,0,47.5817,1.0,0
12244,2580,8,2.5,7.116023210635506,56,4,0,47.703,1.0,0
12245,1370,7,1.0,5.27712641175895,110,2,0,47.6744,1.5,0
12246,1440,8,1.75,16.321928889666573,10,2,0,47.7028,1.0,0
12247,1410,7,1.0,12.7304054405252,53,3,0,47.4577,1.0,0
12248,1980,8,2.25,7.7122525358974325,56,3,0,47.6384,1.0,0
12249,2440,7,3.5,7.898392441507762,15,3,0,47.589,2.0,0
12250,1350,7,2.0,18.938217583687173,29,3,0,47.7313,1.0,0
12251,3130,9,3.25,15.18559543536129,30,3,0,47.7741,1.0,0
12252,880,5,1.0,21.714699919466412,65,3,0,47.3019,1.0,0
12253,1920,7,2.25,9.536418476843757,54,3,0,47.6078,1.0,0
12254,2700,8,1.75,5.377894799632431,78,4,0,47.6838,1.0,0
12255,1670,7,2.75,4.626578459759225,98,4,0,47.5496,1.0,0
12256,3470,10,2.5,6.6844272215518235,52,4,0,47.547,2.0,0
12257,1820,8,2.25,9.143729609754967,32,3,0,47.7133,2.0,0
12258,1310,7,1.5,8.496827594461957,65,3,0,47.7291,1.0,0
12259,1790,8,2.0,17.117981101900035,17,3,0,47.3898,1.0,0
12260,2460,8,2.5,11.819616734242354,9,4,0,47.4912,2.0,0
12261,1060,7,1.5,14.872447807403459,2,3,0,47.4293,1.0,0
12262,1340,7,1.75,9.432815540646372,54,3,0,47.7207,1.0,0
12263,1480,8,1.75,9.631583648988117,44,3,0,47.6634,1.0,0
12264,3500,9,2.5,22.455225550210706,10,4,2,47.5428,2.0,0
12265,2910,9,2.75,18.416986490828332,46,4,2,47.3397,1.0,0
12266,1940,8,1.75,15.26730767316643,41,4,0,47.7578,1.0,0
12267,2280,8,2.5,14.71911876134293,12,4,0,47.5902,2.0,0
12268,1190,8,2.25,6.336154433922305,17,3,0,47.6972,3.0,0
12269,1260,7,1.0,7.3485570482832525,64,3,3,47.5058,1.0,0
12270,2270,7,2.0,9.510602503654557,50,5,0,47.6692,1.0,0
12271,1990,7,2.25,6.057904567784651,50,4,0,47.5237,1.0,0
12272,1500,7,1.75,1.9619091725201352,114,4,0,47.5917,1.0,0
12273,2060,7,2.75,34.758731342273975,26,5,3,47.1776,1.5,0
12274,1950,8,2.25,13.06429599420275,32,3,0,47.7213,2.0,0
12275,1790,7,1.75,9.948519601738223,35,3,0,47.7311,1.0,0
12276,1520,6,1.0,6.494034337746569,64,3,0,47.5872,1.0,0
12277,3240,9,2.5,4.517730433635482,31,4,0,47.5825,2.0,0
12278,2440,8,2.0,16.713253469923124,38,3,0,47.375,1.0,0
12279,2220,7,2.0,3.305145040071428,99,4,0,47.5723,1.5,0
12280,2640,7,1.75,5.287438880408835,100,5,0,47.6802,1.5,0
12281,1450,7,1.75,4.694830642002884,90,4,0,47.6706,1.0,0
12282,1550,8,2.25,9.189867485194924,28,3,0,47.6946,2.0,0
12283,6200,11,4.5,6.227571779920764,27,5,1,47.5632,3.0,0
12284,2810,8,3.25,12.391653713433438,35,4,0,47.692,1.0,0
12285,2080,7,2.5,11.587407915845233,45,4,0,47.7393,1.0,0
12286,1370,7,1.5,6.355334566000657,60,3,0,47.6217,1.0,0
12287,2920,11,2.25,5.010966360288825,49,4,0,47.6237,1.0,0
12288,1000,6,1.0,6.563885852940561,75,3,0,47.5118,1.0,0
12289,1210,7,1.75,22.79604946770553,31,2,0,47.3438,1.0,0
12290,2790,8,2.5,22.472043602560145,11,4,0,47.3557,2.0,0
12291,1660,6,1.5,6.923547748963909,107,2,0,47.5134,1.0,0
12292,1650,7,2.0,4.595272085689117,65,3,0,47.6727,2.0,0
12293,1300,7,1.75,23.18046890497399,35,3,0,47.2752,1.0,0
12294,1090,7,1.75,10.762561768031967,47,3,0,47.7227,1.0,0
12295,2660,9,2.5,5.157288538660065,56,5,0,47.6176,1.0,0
12296,940,5,1.0,23.0609118509839,106,3,0,47.2763,1.0,0
12297,2750,9,2.75,9.756534384586676,37,3,2,47.5617,1.0,0
12298,3850,10,4.5,11.340646776424334,17,4,2,47.5522,2.0,0
12299,860,7,1.0,7.392771126058853,75,2,0,47.7132,1.0,0
12300,2070,7,2.75,5.856719940212731,53,4,0,47.5697,1.0,0
12301,2290,8,2.25,16.344089163582833,8,2,0,47.7199,1.0,0
12302,2340,8,2.5,11.78126729712251,51,4,2,47.7728,1.0,0
12303,2680,8,1.75,13.899817920520977,41,3,0,47.5316,1.0,0
12304,1710,8,2.0,20.01819193102819,39,4,0,47.366,1.0,0
12305,1800,7,1.5,9.821936030146329,60,3,0,47.6344,1.0,0
12306,1510,7,2.25,12.512294914770267,49,3,0,47.7758,1.0,0
12307,1700,8,2.5,13.772426329076,21,3,0,47.432,2.0,0
12308,1350,7,1.0,5.50361463078402,103,4,0,47.6727,1.5,0
12309,2140,7,2.5,16.104333587401506,48,5,0,47.3927,1.0,0
12310,2700,7,4.0,4.001856842622191,46,6,0,47.5525,1.0,0
12311,920,7,1.0,4.829530728883986,109,1,3,47.6748,1.0,0
12312,1500,7,1.75,11.147658514345043,57,3,0,47.7672,1.0,0
12313,1510,7,1.75,5.749669727085059,93,3,0,47.6864,1.0,0
12314,1980,7,1.5,12.791544046815464,53,5,0,47.4571,1.5,0
12315,4500,9,3.0,6.483455790856421,35,4,2,47.5581,2.0,0
12316,3220,8,2.5,11.297271110187436,9,4,0,47.495,2.0,0
12317,1140,7,1.5,0.9479098039679242,14,2,0,47.6124,2.0,0
12318,1490,7,2.25,22.598498049218957,22,3,0,47.3474,2.0,0
12319,4360,10,3.25,16.377282073287613,22,4,0,47.6398,1.0,0
12320,960,7,1.0,8.57268232889823,60,3,0,47.5765,1.0,0
12321,2253,7,3.0,14.770901833940592,1,4,0,47.3935,2.0,0
12322,770,6,1.0,9.83502569168926,67,2,0,47.747,1.0,0
12323,1310,8,2.5,11.516194174532684,16,2,0,47.4911,2.0,0
12324,980,6,1.0,6.087645723346118,67,3,0,47.5206,1.0,0
12325,1820,8,2.5,13.50245634135517,28,4,0,47.5842,2.0,0
12326,3980,10,3.75,12.587131661396523,14,4,0,47.6303,2.0,0
12327,3010,8,2.25,11.574003468115924,37,3,0,47.7671,2.0,0
12328,1830,8,2.5,23.456057832942218,22,4,0,47.267,2.0,0
12329,2550,9,2.5,6.812300909027694,62,5,0,47.6336,1.0,0
12330,800,6,1.0,11.666390779185653,71,2,0,47.4756,1.0,0
12331,2890,8,2.25,7.507129824562572,26,3,4,47.5027,2.0,0
12332,1810,7,1.5,5.637794950812202,57,3,0,47.6819,1.0,0
12333,1810,7,1.5,5.637794950812202,57,3,0,47.6819,1.0,0
12334,940,6,1.0,3.997042739261816,66,3,0,47.5551,1.0,0
12335,1810,7,2.0,22.762365499901957,42,4,0,47.5597,1.0,0
12336,2550,9,1.75,2.224327072693868,11,3,0,47.6109,2.0,0
12337,2370,9,2.5,8.566236223898201,7,4,2,47.7064,2.0,0
12338,1370,6,1.0,5.753821343716294,84,6,0,47.5238,1.5,0
12339,1370,6,1.0,5.753821343716294,84,6,0,47.5238,1.5,0
12340,1200,6,1.0,20.31248886572966,62,3,0,47.3231,1.0,0
12341,2100,7,1.75,4.66566261369758,103,3,0,47.6702,1.5,0
12342,2020,7,2.25,20.494501366796705,20,3,0,47.6988,2.0,0
12343,1570,7,1.5,16.06620159344738,50,4,2,47.3864,1.0,0
12344,1140,8,1.0,11.309659657680875,35,2,0,47.7637,1.0,0
12345,1830,7,2.5,22.77366142490726,13,4,0,47.3557,2.0,0
12346,1010,8,2.0,13.556057006852685,33,3,0,47.6232,1.0,0
12347,1770,8,2.5,9.359097407842023,44,4,2,47.7382,1.0,0
12348,2120,7,2.5,12.990046472754058,9,3,0,47.4787,2.0,0
12349,3190,10,3.5,2.1741762418451414,12,4,3,47.5928,2.0,0
12350,2780,8,2.5,5.517905494476552,64,4,1,47.6209,1.0,0
12351,3350,8,3.0,4.457524686464983,35,5,0,47.6705,2.0,0
12352,3450,8,3.5,9.03080321909973,43,5,0,47.6991,1.0,0
12353,1060,6,1.5,4.0407950139978395,32,3,0,47.5498,1.0,0
12354,1670,8,2.5,14.296482457812374,15,3,0,47.5314,2.0,0
12355,2251,8,1.75,18.612971669138723,58,4,1,47.3369,1.0,0
12356,1770,7,2.5,5.358076438188252,86,3,0,47.6807,1.5,0
12357,1510,8,1.75,10.258088870795321,37,2,0,47.6644,1.0,0
12358,1770,7,2.5,23.346651207176183,11,4,0,47.3506,2.0,0
12359,1260,7,2.0,15.801475925463228,28,3,0,47.4034,1.0,0
12360,1710,7,2.0,8.829263024405588,34,3,0,47.697,1.0,0
12361,2290,7,1.75,10.737783477240551,65,3,0,47.7611,1.0,0
12362,790,6,1.0,7.281490482735642,59,2,0,47.5015,1.0,0
12363,1820,8,2.75,9.502589214765806,24,3,0,47.501,2.0,0
12364,3180,10,2.5,8.8436948655659,37,4,0,47.6388,1.0,0
12365,5280,11,4.0,6.739566058703704,37,4,3,47.5323,2.0,0
12366,3240,10,2.5,19.50386311938021,20,3,2,47.3256,2.0,0
12367,2390,8,2.5,14.149519910428895,29,3,0,47.4378,2.0,0
12368,2500,7,2.5,20.871250117807854,12,4,0,47.3853,2.0,0
12369,2290,7,2.0,5.188847595208332,115,4,3,47.6807,1.5,0
12370,7440,12,6.0,7.16007355287092,12,5,0,47.5692,2.0,0
12371,1600,7,1.0,4.454900280486661,69,3,1,47.5872,1.0,0
12372,1120,7,1.0,2.8948835018458476,105,2,0,47.6454,1.5,0
12373,1340,7,1.0,19.970887507678132,47,3,0,47.3173,1.0,0
12374,1670,7,2.0,4.042964041091701,104,6,0,47.6637,1.0,0
12375,2830,8,3.0,24.10242621782729,28,4,0,47.2925,2.0,0
12376,2700,9,2.75,23.244858657762197,27,4,0,47.3168,1.0,0
12377,910,6,1.5,5.801275569596359,42,3,0,47.5238,1.0,0
12378,910,6,1.5,5.801275569596359,42,3,0,47.5238,1.0,0
12379,2370,8,3.5,5.3909412542294755,1,4,0,47.684,2.0,0
12380,880,7,1.5,6.930961222863532,16,2,0,47.7063,2.0,0
