bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,sqft_living15,sqft_lot15,lot_to_living_ratio,property_age,distance_to_center
5,2.5,2620,1.0,0,0,3,8,1520,1100,1975,0,47.6919,2030,7676,3.072519083969466,40,11.737678270590644
4,1.0,1260,1.5,0,0,3,7,1260,0,1947,2007,47.7334,1639,7492,6.190476190476191,8,8.86551420053534
4,2.5,3320,2.0,0,0,5,9,2650,670,1977,0,47.554,2700,11114,3.5846385542168675,38,8.816137230423996
3,2.5,1800,2.0,0,0,3,8,1800,0,2014,0,47.5342,1800,3393,1.76,1,23.493397793485695
2,2.5,1570,3.0,0,0,3,7,1570,0,2007,0,47.534,1570,1300,0.8076433121019109,8,5.219749069166648
4,2.5,3370,2.0,0,0,3,9,3370,0,2014,0,47.3562,2980,5046,1.4640949554896143,1,22.565516839067772
3,1.0,1080,1.0,0,0,3,7,980,100,1919,0,47.6771,1280,3090,3.814814814814815,96,4.93624693349736
4,2.5,2090,2.0,0,0,4,8,2090,0,1992,0,47.5718,2090,6370,3.3043062200956936,23,15.887099958319139
2,1.0,900,2.0,0,0,4,7,900,0,1945,0,47.6485,1570,1830,2.02,70,4.2103626674371455
3,2.5,2540,2.0,0,0,3,10,2540,0,1991,0,47.6037,3190,71797,15.78976377952756,24,13.508699874838857
3,1.75,1850,1.0,0,0,3,8,1320,530,1979,0,47.2975,1940,7630,4.153513513513514,36,21.399997834865648
2,1.0,700,1.0,0,0,3,7,700,0,1948,0,47.7289,1070,5995,8.485714285714286,67,8.47999020141646
4,2.5,3190,2.0,0,0,3,9,3190,0,1988,0,47.6698,2560,36280,11.949529780564264,27,14.151780623851613
4,2.25,1730,1.0,0,0,3,7,1730,0,1962,0,47.3386,1550,7920,4.855491329479769,53,18.601948205212103
3,2.0,1400,1.0,0,0,3,7,1400,0,1974,0,47.3415,2020,8547,6.555,41,18.50196725900434
4,3.5,5000,2.0,0,0,3,11,3610,1390,2004,0,47.554,3850,18054,7.6024,11,14.303287431635184
3,2.0,1880,1.0,0,0,3,8,1180,700,1951,0,47.7497,1780,9659,5.137765957446809,64,10.164766843553977
6,2.75,2980,1.5,0,0,3,7,2480,500,1916,0,47.6684,1470,5000,1.6778523489932886,99,4.297460936431306
6,2.75,2660,1.0,0,0,5,8,1550,1110,1962,0,47.549,2280,8400,3.1578947368421053,53,8.422118381096425
3,1.75,1770,1.0,0,0,3,8,1300,470,1963,0,47.6846,1430,3880,2.1920903954802258,52,6.095701577844071
3,3.75,5400,2.0,0,0,3,11,5400,0,1997,0,47.6426,1690,20000,4.5814814814814815,18,17.791291655513106
5,2.0,2030,1.0,0,0,3,7,1110,920,1963,0,47.6297,1930,7990,4.829556650246305,52,10.31629635782225
4,1.75,1910,1.0,0,0,3,7,1910,0,1986,0,47.35,1910,7542,4.278010471204189,29,19.296052381653375
4,1.75,2550,1.0,0,0,5,7,1300,1250,1978,0,47.4286,2220,9477,3.52,37,14.208410743244468
2,1.75,1340,3.0,0,0,3,8,1340,0,2009,0,47.7053,1340,1090,0.7835820895522388,6,6.8653312572389975
3,1.0,920,1.0,0,0,4,6,920,0,1969,0,47.3647,920,4875,5.6521739130434785,46,20.38431895814612
4,2.25,2050,2.0,0,0,3,8,2050,0,1967,0,47.5911,2310,9680,4.741463414634146,48,10.012345607468424
4,3.0,1780,1.0,0,0,3,7,1780,0,1953,0,47.5488,1730,5304,2.3752808988764045,62,4.491118016021126
2,2.0,1100,1.5,0,0,3,7,1100,0,1912,2005,47.6797,1390,4000,2.727272727272727,10,5.26623208282367
3,2.25,1420,2.0,0,0,4,7,1420,0,1989,0,47.3576,1560,7471,6.020422535211267,26,21.98579213105891
5,2.5,2650,1.0,0,0,3,7,1400,1250,1961,0,47.6141,1960,9880,4.3226415094339625,54,10.110566049728599
3,1.5,1960,2.0,0,0,3,8,1330,630,1911,0,47.6423,2090,4000,1.2244897959183674,104,3.058344053501621
2,2.5,2680,1.0,0,0,3,9,2680,0,2006,0,47.7078,2305,6908,4.184328358208956,9,16.21264742970127
4,2.5,2250,1.0,0,0,3,7,1340,910,1982,0,47.336,1540,7802,4.040444444444445,33,18.899074795405937
2,1.0,1200,1.0,0,0,4,7,1200,0,1921,0,47.3089,1060,5095,8.208333333333334,94,21.32050660908695
3,1.5,1200,1.0,0,0,4,7,1200,0,1962,0,47.6084,1510,7668,4.0,53,9.163217385241962
5,2.75,3750,2.0,0,0,3,9,3750,0,2001,0,47.6039,3450,8279,2.2077333333333335,14,12.714275665553687
5,2.25,2940,1.0,0,0,3,8,1700,1240,1977,0,47.7653,2620,38300,12.928231292517006,38,16.200070695007234
4,2.25,1530,1.0,0,0,4,7,1030,500,1981,0,47.5589,1710,7627,5.127450980392157,34,12.138506512952846
3,2.75,1970,2.5,0,0,3,8,1970,0,1924,1994,47.663,1680,3120,1.3197969543147208,21,3.926423275043568
2,0.75,760,1.0,0,0,4,4,760,0,1931,0,47.4703,1100,39504,44.475,84,15.221339324145378
3,1.75,2160,1.0,0,0,4,7,2160,0,1981,0,47.7355,1820,22687,10.510185185185184,34,18.61982267947839
3,1.0,1270,1.0,0,0,4,7,1270,0,1957,0,47.4599,1700,10200,13.228346456692913,58,10.442361817009884
4,2.25,2370,1.0,0,0,3,8,1660,710,1976,0,47.6497,2350,9588,4.065822784810127,39,7.115399535143646
3,1.75,1020,1.0,0,0,5,6,1020,0,1954,0,47.5332,1360,5000,4.901960784313726,61,5.413735715300756
4,3.5,3560,2.0,0,0,3,10,3560,0,2014,0,47.5929,3710,6562,1.8432584269662922,1,16.758401887483576
3,4.25,5150,2.5,0,2,3,11,4170,980,1954,0,47.6288,4270,7800,1.5145631067961165,61,2.813289340105969
3,1.75,1900,1.0,0,0,3,7,1130,770,1977,0,47.7569,1540,10113,3.7242105263157894,38,10.41524139184825
2,1.0,820,1.0,0,0,4,7,820,0,1965,0,47.4261,1240,11200,12.74390243902439,50,13.914429348159132
3,2.5,2710,2.0,0,2,3,10,2000,710,1978,0,47.7256,2710,18077,6.819188191881919,37,8.92652361299568
5,3.0,3850,1.0,0,0,4,9,2290,1560,1964,0,47.6425,3010,15001,3.8935064935064934,51,5.889705467684434
3,2.0,1330,1.0,0,0,3,7,1330,0,1985,0,47.7322,1330,7297,5.578195488721804,30,9.79216773599648
4,2.75,2890,1.5,0,0,3,8,1990,900,1911,2014,47.6768,1080,3750,1.7301038062283738,1,5.086383233376666
2,1.0,700,1.0,0,0,4,6,700,0,1949,0,47.7515,920,6000,8.571428571428571,66,10.066346624386139
3,1.75,3440,1.5,0,0,5,8,3440,0,1974,0,47.449,2160,8400,3.031395348837209,41,14.461960977034295
3,1.5,1460,1.0,0,0,3,7,1100,360,1971,0,47.7112,2330,7560,3.452054794520548,44,7.346576803122959
2,1.0,1070,1.0,0,0,4,6,870,200,1908,0,47.6853,1520,3860,4.813084112149533,107,5.689287311011109
3,2.25,1430,1.0,0,0,3,7,1070,360,1984,0,47.3239,1430,6364,6.398601398601398,31,19.520430839698953
4,2.5,2020,2.0,0,0,3,7,2020,0,2012,0,47.3535,2210,3800,1.7821782178217822,3,22.85930129818297
2,1.0,640,1.0,0,0,4,6,640,0,1918,0,47.6776,1460,4200,3.90625,97,5.113975332275896
3,1.0,980,1.0,0,0,4,7,980,0,1953,0,47.5908,2100,10960,11.183673469387756,62,7.510273155718312
3,2.5,2110,1.0,0,0,3,8,1340,770,2013,0,47.6743,2040,9363,2.65781990521327,2,8.363740238942908
4,2.5,2430,2.0,0,0,3,8,2430,0,1993,0,47.4499,2450,8400,2.796707818930041,22,14.4463168660058
3,1.75,1710,1.0,0,0,3,7,1710,0,1948,0,47.7512,2260,8839,4.280701754385965,67,10.29736401199275
3,2.0,2140,1.0,0,0,4,8,1070,1070,1928,0,47.6902,1470,4923,2.3004672897196263,87,5.81217472592962
3,1.5,1870,1.0,0,0,3,7,1120,750,1923,0,47.5224,1850,6000,4.81283422459893,92,5.826759773014128
2,2.5,2320,1.0,0,0,3,8,2320,0,2007,0,47.7226,1680,4765,4.013362068965518,8,16.23112828642563
3,1.5,1140,1.0,0,0,5,6,1140,0,1970,0,47.3684,980,5070,4.276315789473684,45,20.229919727571932
4,2.5,2730,2.0,0,0,3,9,2730,0,1986,0,47.7036,2710,5964,13.253846153846155,29,11.70196698526826
3,3.0,2031,2.0,0,0,3,9,2031,0,1988,0,47.3058,2390,7700,3.792220580994584,27,20.76616610431637
4,2.5,2170,1.0,0,0,3,7,1460,710,1980,0,47.6789,1940,8400,4.423963133640553,35,11.27057442459351
3,4.25,3840,2.0,0,0,3,10,3840,0,2000,0,47.6336,3230,7709,1.6044270833333334,15,12.665106614352533
4,2.5,2380,1.0,0,0,4,9,2380,0,1963,0,47.5984,2900,10700,5.282773109243697,52,7.313697612455361
3,2.5,2340,2.0,0,0,3,10,2120,220,2012,0,47.53,2640,2680,0.9209401709401709,3,13.208770367156413
3,2.0,2010,2.0,0,0,3,8,1510,500,2003,0,47.7416,1780,108900,125.0452736318408,12,21.804286644523174
3,2.5,4090,2.0,0,2,3,11,3590,500,2007,0,47.7258,3740,16972,4.149633251833741,8,8.449925504902863
3,1.75,1090,1.0,0,0,4,7,850,240,1950,0,47.6934,1580,5760,6.215596330275229,65,6.046563649262878
3,2.5,2010,2.0,0,0,3,9,2010,0,2008,0,47.545,2350,3600,1.8243781094527363,7,15.415273236822921
2,1.5,1070,3.0,0,0,3,8,1070,0,2003,0,47.6761,1100,3200,0.8757009345794392,12,5.056353910333058
3,1.75,1520,1.0,0,0,5,8,1520,0,1969,0,47.5569,2150,9428,5.180921052631579,46,8.052457971862856
5,2.5,2850,1.0,0,0,4,7,1930,920,1925,1968,47.3939,2220,209523,73.51684210526315,47,18.56440157029586
4,2.25,2060,1.0,0,0,4,8,2060,0,1968,0,47.6378,2360,8625,5.900485436893204,47,10.281288419286094
3,2.5,2730,2.0,0,0,3,9,2730,0,1998,0,47.6216,2360,5832,2.1362637362637362,17,8.06342771555675
4,3.25,3720,2.0,0,2,3,11,3720,0,2007,0,47.5359,4040,7442,1.9220430107526882,8,13.224811176537369
4,2.5,2680,1.0,0,3,3,8,1510,1170,1960,0,47.337,2680,12746,4.476865671641791,55,18.60469863749088
4,4.5,4650,2.0,0,0,3,11,3640,1010,2008,0,47.6349,1710,8400,1.6473118279569892,7,6.570013542153633
2,2.0,1920,1.0,0,0,3,8,1920,0,2003,0,47.7107,1670,5200,3.1484375,12,15.799806592685842
4,2.5,2750,2.0,0,0,3,7,2750,0,2003,0,47.3671,2610,7482,3.080363636363636,12,21.778502670971275
3,2.5,2390,2.0,0,0,3,9,2390,0,1991,0,47.7446,2640,12500,6.556066945606695,24,11.556354638232131
4,2.0,1560,1.0,0,0,3,7,1560,0,1959,0,47.6905,1300,5220,3.3461538461538463,56,5.959797501897649
4,2.75,2300,1.0,0,0,4,8,2300,0,1950,0,47.7771,2000,9879,11.58695652173913,65,11.889012855623218
4,2.75,2170,1.0,0,0,3,8,1290,880,1977,0,47.691,2120,7820,3.2903225806451615,38,11.787440596684567
3,1.75,2210,1.0,0,1,3,8,1560,650,1974,0,47.6621,2210,8976,4.052036199095022,41,7.718022666848163
3,1.75,2080,1.0,0,0,3,7,2080,0,1958,0,47.7018,1870,11020,36.43942307692308,57,9.393671038463388
3,1.0,1610,1.0,0,0,4,7,1010,600,1962,0,47.4563,1610,8579,5.328571428571428,53,12.80853437813972
2,1.0,1250,2.0,0,1,4,7,1250,0,1943,0,47.5495,1210,5650,4.52,72,4.444046142228148
3,2.5,1350,3.0,0,0,3,9,1350,0,2007,0,47.6265,1640,1369,0.697037037037037,8,2.046302904081299
2,1.5,2340,1.0,0,0,4,7,1280,1060,1954,0,47.5017,1490,8100,5.717948717948718,61,7.518587261190385
4,2.75,2500,1.0,0,1,3,8,2120,380,1975,0,47.3364,2370,12497,5.1392,40,18.646132028839364
3,3.25,2660,2.5,0,0,3,8,2660,0,2014,0,47.3077,1320,11876,6.711278195488722,1,25.526408506561967
3,3.25,3450,2.0,0,0,3,11,2690,760,1989,0,47.4294,3560,15046,4.51768115942029,26,12.224810693000684
3,3.5,3190,2.0,0,0,3,10,2560,630,1994,0,47.6968,3120,9735,3.204702194357367,21,12.432031773281611
3,2.25,1830,1.0,0,0,3,8,1400,430,1976,0,47.7412,1830,17250,10.90983606557377,39,14.721459780309383
5,2.5,2310,1.0,0,0,3,7,1300,1010,1975,0,47.7212,1930,8303,3.5943722943722944,40,9.75012330289159
4,2.5,1980,2.0,0,0,4,7,1980,0,1974,0,47.7158,1980,7150,3.3636363636363638,41,10.803289855455242
4,2.0,1880,1.0,0,0,5,6,980,900,1946,0,47.495,1670,14350,3.9893617021276597,69,8.28099766540163
3,2.0,1150,1.0,0,0,3,7,1150,0,1952,2006,47.7489,2470,7751,5.4339130434782605,9,10.110872017498599
3,1.0,1090,1.0,0,0,4,6,1090,0,1969,0,47.3155,1090,3330,2.994495412844037,46,21.27835480189985
3,2.5,2430,2.0,0,0,3,8,2430,0,1997,0,47.3805,2260,10416,6.281481481481482,18,16.639838010410386
4,2.5,2660,1.0,0,0,3,7,2660,0,1955,2014,47.5894,2640,10800,4.06015037593985,1,7.570855250113562
3,2.5,1890,1.0,0,0,3,8,1460,430,1973,0,47.7426,2040,7524,5.839153439153439,42,9.478646434692042
3,1.75,2440,1.0,0,3,4,8,1320,1120,1945,0,47.6474,2530,5800,2.377049180327869,70,4.693245732257359
2,2.25,930,2.0,0,0,3,8,630,300,2007,0,47.5844,940,6000,0.8032258064516129,8,1.683539494988794
4,3.5,3080,2.0,0,0,3,9,3080,0,2003,0,47.5992,2980,5509,1.7045454545454546,12,16.83258732681547
5,2.25,2910,2.0,0,0,4,9,2910,0,1968,0,47.5633,2740,9525,3.2731958762886597,47,6.101334111099008
4,2.5,2720,1.0,0,1,5,9,1870,850,1963,0,47.5489,3560,15993,6.0492647058823525,52,6.717642941619483
4,1.5,1690,1.0,0,0,4,5,1690,0,1930,0,47.4667,1690,9040,6.540828402366864,85,11.0856222184599
3,2.5,1780,2.0,0,0,3,7,1780,0,1995,0,47.4723,1890,51836,26.674157303370787,20,30.671184921522695
3,2.0,2230,1.5,0,0,4,7,1290,940,1915,0,47.645,1650,5040,2.1524663677130045,100,3.6772873017717522
2,1.0,1070,1.0,0,0,3,7,1070,0,1955,0,47.7307,1490,7622,5.607476635514018,60,8.601264749270287
5,2.75,3600,2.0,0,0,3,9,3600,0,2014,0,47.4822,3550,9421,2.6213888888888888,1,12.722981876271286
3,1.5,1010,1.0,0,0,3,6,1010,0,1943,0,47.4925,980,5000,4.9504950495049505,72,8.252475162706759
4,1.75,2120,1.0,0,1,3,7,1190,930,1951,0,47.6964,2070,6487,2.193396226415094,64,6.9913855044580995
4,2.5,2070,2.0,0,0,3,8,2070,0,1996,0,47.5706,2120,5331,2.6159420289855073,19,15.438308676675174
3,2.5,1690,2.0,0,0,3,8,1410,280,2013,0,47.5389,1690,1760,0.7100591715976331,2,4.927426689451771
3,1.0,1330,1.0,0,0,5,6,1330,0,1976,0,47.3174,1300,10360,7.2330827067669174,39,22.14479457925491
5,2.75,2500,1.0,0,0,4,7,1250,1250,1968,0,47.6225,2230,8400,2.856,47,10.529124084942124
5,3.25,3350,2.0,0,0,4,8,2510,840,1997,0,47.6645,1620,4000,1.1940298507462686,18,4.461595144195368
3,2.25,2210,2.0,0,0,4,8,2210,0,1969,0,47.3085,1990,8000,3.6199095022624435,46,20.69350492255142
3,1.75,1270,1.0,0,0,4,7,1270,0,1980,0,47.3696,1830,7210,6.200787401574803,35,18.021873829975068
4,2.25,2600,1.0,0,0,3,7,1600,1000,1965,0,47.4881,1770,11250,3.8076923076923075,50,9.292744231891204
4,2.5,2910,2.0,0,0,3,10,2910,0,1990,0,47.69,2870,13992,5.160137457044674,25,12.408845706778935
3,2.25,1740,1.0,0,0,4,8,1180,560,1977,0,47.5339,1880,8615,5.4528735632183905,38,8.921180959481546
3,2.5,3040,2.0,0,0,4,10,3040,0,1983,0,47.7565,3480,35001,11.404605263157896,32,14.057324612121983
4,2.25,2110,1.0,0,2,4,8,1600,510,1941,0,47.6819,2760,6375,3.0213270142180093,74,5.935016643513953
3,3.5,1970,2.0,0,0,3,8,1680,290,2007,0,47.5816,1940,6000,2.578172588832487,8,2.3946743192478115
3,3.25,1470,3.0,0,0,3,8,1470,0,2003,0,47.6516,1470,1506,0.7836734693877551,12,3.1448401460790167
3,1.75,1530,1.0,0,0,3,7,1200,330,1988,0,47.3594,1680,9680,6.2745098039215685,27,20.84578128213875
2,1.0,1010,1.0,0,0,3,7,1010,0,1947,0,47.5311,1480,4366,3.9603960396039604,68,5.688740708036049
3,2.5,2060,2.0,0,0,3,8,2060,0,1990,0,47.5793,1930,5264,2.3359223300970875,25,15.538351338211216
2,1.0,1390,1.0,0,0,4,6,910,480,1946,0,47.4646,1610,7847,5.997122302158274,69,9.875410973389558
3,1.75,1680,1.0,0,0,4,7,1400,280,1960,0,47.5535,1540,5000,2.857142857142857,55,4.202457456946738
3,1.75,1660,1.0,0,0,4,7,1660,0,1952,0,47.7564,2060,20624,5.841566265060241,63,10.597360559445404
3,2.25,2090,1.0,0,0,3,7,1460,630,1975,0,47.7334,1960,7713,4.38421052631579,40,11.686887992508975
2,1.0,1060,1.0,0,0,3,7,1060,0,1908,0,47.6739,1730,4080,5.773584905660377,107,4.679368829419103
3,1.75,1840,1.0,0,0,4,7,1240,600,1976,0,47.3933,1980,7350,4.028260869565218,39,16.181445767656946
4,2.5,2341,2.0,0,0,3,9,2341,0,1997,0,47.6993,2850,9421,4.0982486117044,18,12.003072377416197
3,2.5,1800,2.0,0,0,3,8,1800,0,2011,0,47.5455,1580,2036,1.55,4,4.570812107990407
3,2.5,2500,2.0,0,0,4,10,1910,590,1993,0,47.6393,2480,5099,3.0984,22,2.490069043623194
3,2.25,1358,3.0,0,0,3,7,1358,0,2007,0,47.7054,1358,1196,0.8865979381443299,8,6.88400488591297
4,2.0,1790,1.0,0,2,4,7,840,950,1909,0,47.6526,1440,1545,1.2569832402234637,106,3.2617087845592745
3,1.0,1830,1.5,0,0,3,7,1430,400,1926,0,47.6619,1510,2500,1.639344262295082,89,3.948005884688049
4,3.5,3890,2.0,0,0,3,9,2860,1030,2005,0,47.6342,2460,6050,0.9254498714652957,10,3.0361440507470605
3,2.0,1660,1.0,0,0,3,7,1660,0,2002,0,47.4872,2380,8598,4.523493975903614,13,12.0414818167915
3,1.0,1210,1.0,0,0,3,6,1210,0,1959,0,47.6214,990,7590,5.4958677685950414,56,9.963752918326252
6,3.5,4310,2.0,0,0,3,10,3260,1050,2013,0,47.5297,4620,10217,1.8004640371229699,2,9.82331409512826
3,2.5,1550,2.0,0,0,3,7,1550,0,2011,0,47.3528,2095,3402,2.3025806451612905,4,18.401766946398205
4,3.5,3310,2.0,0,2,3,8,2200,1110,2010,0,47.5511,1420,6000,1.8126888217522659,5,4.698002075363554
1,1.0,850,1.0,0,0,4,6,850,0,1940,0,47.327,2160,9794,7.725882352941176,75,23.676217553190586
4,1.5,1810,1.0,0,0,3,7,1810,0,1966,0,47.7207,2060,7200,3.977900552486188,49,10.443544947657383
4,3.25,3090,2.0,0,0,3,9,2370,720,2004,0,47.7058,3630,9110,3.097411003236246,11,11.638758236474631
3,1.0,1250,1.5,0,0,3,7,1250,0,1955,0,47.7474,1490,6180,4.944,60,9.75792344844104
3,1.75,1960,1.0,0,0,5,6,980,980,1911,0,47.5576,1790,5000,2.5510204081632653,104,3.430938316065123
3,1.5,1590,1.0,0,0,3,7,1590,0,1956,0,47.5201,1590,7936,4.991194968553459,59,6.155830278981794
4,2.5,3030,1.0,0,0,3,9,2380,650,2003,0,47.6367,1940,10189,3.3627062706270627,12,6.255476455770166
3,2.0,1310,1.0,0,0,3,7,1310,0,1988,0,47.3893,1100,6360,4.782442748091603,27,19.943254775820336
6,4.0,3120,2.0,0,2,4,7,2090,1030,1993,0,47.5305,1460,4240,1.358974358974359,22,5.320264607071054
4,2.0,1940,1.0,0,0,1,8,1940,0,1962,0,47.5722,2000,10071,13.195876288659793,53,9.778581083060065
3,2.0,1490,1.0,0,0,4,8,1490,0,1977,0,47.5455,2190,9000,6.040268456375839,38,8.094452357072417
4,2.5,2660,2.0,0,2,3,9,2660,0,2003,0,47.5439,3620,5500,2.0676691729323307,12,16.291335365568486
2,2.25,1170,2.0,0,0,3,7,1170,0,2009,0,47.5321,1240,750,0.8641025641025641,6,13.151400457968698
3,1.75,1340,1.0,0,0,4,7,1340,0,1960,0,47.7134,1540,7645,2.873134328358209,55,7.6388920065562465
4,2.5,1810,2.0,0,0,3,8,1810,0,1999,0,47.4088,1850,5003,2.691160220994475,16,15.132185232073917
3,2.25,1750,1.0,0,0,3,7,1210,540,1987,0,47.7305,1930,8545,5.344571428571428,28,9.935993321677856
3,1.0,1230,1.0,0,0,3,7,1230,0,1969,0,47.3285,1230,10780,9.919512195121952,46,21.311237493227917
3,1.5,1980,2.0,0,0,3,8,1980,0,1919,0,47.6364,1980,3600,2.0202020202020203,96,2.2654699144966486
3,2.5,2140,2.0,0,0,3,8,1770,370,2007,0,47.6664,2510,2708,1.294392523364486,8,10.27015409032624
4,5.0,4550,1.0,1,4,3,10,2600,1950,2002,0,47.6053,4550,19508,4.096923076923077,13,11.918998471414099
4,2.0,1720,1.0,0,0,4,7,860,860,1950,0,47.5734,1280,6413,3.728488372093023,65,3.711702918888998
4,3.0,2740,2.0,0,0,3,8,2240,500,2003,0,47.7738,2740,3596,1.025912408759124,12,14.143071889834374
3,2.25,2670,2.0,0,0,3,9,2670,0,1990,0,47.3347,2290,36284,13.891011235955057,25,22.23937579876871
3,2.25,1690,1.0,0,1,3,7,1160,530,1973,0,47.3505,1690,6720,4.28698224852071,42,17.710357370194625
4,1.75,1680,1.0,0,0,4,7,1560,120,1959,0,47.4552,2000,12900,11.550595238095237,56,12.077956752241754
3,1.75,1230,2.0,0,0,3,8,1010,220,2004,0,47.5626,1170,1942,1.1715447154471545,11,3.809583895661369
5,3.5,7350,2.0,0,4,3,11,4750,2600,2001,0,47.5373,5380,12587,1.6640816326530612,14,22.35079403355293
3,2.25,2210,1.0,0,0,3,7,1540,670,1967,0,47.4911,2230,10753,4.884162895927602,48,9.423060176189209
2,1.0,680,1.0,0,0,2,5,680,0,1906,0,47.6901,1070,4175,6.161764705882353,109,5.921103184277239
3,1.0,1660,1.0,0,0,4,7,1060,600,1940,0,47.7105,1450,7500,4.518072289156627,75,7.307958075355433
3,2.0,1940,1.0,0,3,3,7,1090,850,1926,0,47.6659,1700,4500,2.3195876288659796,89,4.3114706993834275
4,2.5,2240,2.0,0,0,3,7,1840,400,2001,0,47.5118,2260,5200,2.0607142857142855,14,9.178157604953078
3,2.5,1610,2.0,0,0,3,8,1610,0,2006,0,47.4497,1610,3049,2.3900621118012424,9,12.741955723080062
2,1.0,970,1.0,0,0,3,7,970,0,1956,0,47.556,1180,6000,5.670103092783505,59,3.9646664956519104
3,2.5,1810,2.0,0,0,3,8,1810,0,2008,0,47.7169,1560,5100,2.1712707182320443,7,16.452110322787423
3,1.0,1270,1.0,0,2,4,7,1270,0,1956,0,47.4831,1800,7400,5.826771653543307,59,10.765054478718454
3,2.5,1690,2.0,0,0,3,7,1690,0,2008,0,47.3663,2250,4488,2.6485207100591714,7,19.46754960747782
4,2.75,3610,2.0,0,0,3,9,3610,0,2014,0,47.6706,2360,8580,2.376731301939058,1,8.659278297035856
3,1.5,1370,1.0,0,0,4,7,1370,0,1962,0,47.5409,1730,9465,5.732116788321168,53,8.4211141875509
4,2.5,2920,2.0,0,0,4,10,2920,0,1978,0,47.6196,2840,13702,4.866438356164384,37,8.557180099958508
3,1.0,1060,1.0,0,0,4,7,940,120,1923,0,47.7144,1560,7940,7.638679245283019,92,7.52701317953806
4,2.0,1570,1.0,0,0,3,7,1120,450,1959,0,47.7573,1570,11200,7.13375796178344,56,11.73918967927236
3,3.0,2290,2.5,0,0,3,8,1890,400,2014,0,47.5446,2230,1407,0.614410480349345,1,15.333082894888241
5,3.5,4050,2.0,0,3,3,10,3020,1030,1973,2005,47.5348,3880,18321,5.166666666666667,10,6.517104130203523
3,2.5,2080,2.0,0,0,3,8,2080,0,2000,0,47.5342,1890,4229,2.370673076923077,15,22.26127219779415
2,1.0,860,1.0,0,0,3,6,860,0,1948,0,47.735,1180,8189,9.522093023255813,67,8.981303358919343
4,1.0,1410,1.5,0,0,3,7,1410,0,1963,0,47.3767,1540,7000,4.964539007092198,52,15.994866364256902
3,2.75,2480,1.5,0,0,3,8,1870,610,2000,0,47.3085,2040,219229,84.35443548387097,15,29.25640678756446
3,1.0,1170,1.0,0,0,3,7,870,300,1951,0,47.6584,1240,4400,3.7606837606837606,64,4.535507933463684
3,2.5,1800,2.0,0,0,3,7,1800,0,1983,0,47.3186,1670,8486,5.0,32,19.868613642096122
3,2.0,1770,1.0,0,0,3,7,1770,0,1986,0,47.3321,1510,10462,3.9548022598870056,29,19.22660642580976
2,1.0,790,1.0,0,0,3,6,790,0,1947,0,47.7159,1420,8100,10.253164556962025,68,7.68359479409516
3,2.0,1860,2.0,0,0,5,7,1860,0,1908,0,47.6892,1580,3822,2.568279569892473,107,5.818148798187801
3,2.5,2640,1.0,0,0,3,8,1550,1090,1978,0,47.5875,2120,12432,5.21780303030303,37,7.362083974714536
4,2.25,2180,1.0,0,0,3,8,1370,810,1963,0,47.6042,2090,8747,5.0715596330275226,52,6.500598472629366
1,1.0,700,1.0,0,0,4,7,700,0,1907,0,47.5662,1340,5000,3.5714285714285716,108,3.139991248756943
3,3.5,1900,2.0,0,0,3,8,1560,340,1999,0,47.5686,1360,4800,2.528947368421053,16,2.71778681073821
2,2.25,1800,2.0,0,2,4,9,1800,0,1979,0,47.6104,1800,2755,1.566111111111111,36,10.240451949652623
4,3.25,3090,2.0,0,0,3,10,3090,0,1988,0,47.6674,3200,65775,21.850485436893205,27,14.012410933959183
3,2.0,1490,1.0,0,0,3,7,1490,0,1994,0,47.4852,1540,7529,5.1657718120805365,21,11.476240456637411
3,2.0,1690,1.5,0,0,5,7,1690,0,1907,0,47.6801,1690,5100,3.0177514792899407,108,5.57380159644292
2,1.0,770,1.0,0,0,3,6,770,0,1947,0,47.7606,1060,7453,9.654545454545454,68,10.681902752324888
4,2.5,3470,2.0,0,0,3,9,2480,990,1927,0,47.63,2280,5440,1.1988472622478386,88,2.1878923141559516
4,2.25,2940,1.0,0,0,5,7,1520,1420,1961,0,47.7422,2470,14900,16.59455782312925,54,10.237093321801105
2,1.0,610,1.0,0,0,4,6,610,0,1918,0,47.5469,870,5160,6.557377049180328,97,4.936096245561156
3,2.0,1530,1.0,0,0,4,7,1530,0,1970,0,47.4529,1960,7600,5.686274509803922,45,12.100637703998336
3,2.25,2240,1.0,0,0,3,7,1440,800,1979,0,47.7034,1390,6450,2.8794642857142856,36,6.762460131571941
2,1.0,700,1.0,0,0,3,6,700,0,1949,0,47.4752,1490,18630,28.757142857142856,66,9.490752956886244
4,3.75,1980,2.0,0,0,3,9,1980,0,2009,0,47.6901,1480,3840,2.0681818181818183,6,5.902744358787677
4,3.0,2760,2.0,0,1,4,9,1840,920,1938,0,47.6591,3200,5424,1.7771739130434783,77,4.665431510778189
5,2.75,2410,1.0,0,0,3,7,1410,1000,2008,0,47.5298,1590,5003,2.0759336099585064,7,5.936153008693402
3,1.75,1230,1.0,0,0,3,7,1230,0,1966,0,47.4526,1250,8250,6.7073170731707314,49,12.88214775245124
3,1.75,2120,2.0,0,0,3,7,1980,140,1920,2010,47.6666,2020,5000,2.358490566037736,5,4.173114498533722
