sqft_living,grade,bathrooms,distance_to_center,property_age,bedrooms,view,lat,floors,waterfront
2340,10,2.5,13.208770367156413,3,3,0,47.53,2.0,0
2010,8,2.0,21.804286644523174,12,3,0,47.7416,2.0,0
4090,11,2.5,8.449925504902863,8,3,2,47.7258,2.0,0
1090,7,1.75,6.046563649262878,65,3,0,47.6934,1.0,0
2010,9,2.5,15.415273236822921,7,3,0,47.545,2.0,0
1070,8,1.5,5.056353910333058,12,2,0,47.6761,3.0,0
1520,8,1.75,8.052457971862856,46,3,0,47.5569,1.0,0
2850,7,2.5,18.56440157029586,47,5,0,47.3939,1.0,0
2060,8,2.25,10.281288419286094,47,4,0,47.6378,1.0,0
2730,9,2.5,8.06342771555675,17,3,0,47.6216,2.0,0
3720,11,3.25,13.224811176537369,8,4,2,47.5359,2.0,0
2680,8,2.5,18.60469863749088,55,4,3,47.337,1.0,0
4650,11,4.5,6.570013542153633,7,4,0,47.6349,2.0,0
1920,8,2.0,15.799806592685842,12,2,0,47.7107,1.0,0
2750,7,2.5,21.778502670971275,12,4,0,47.3671,2.0,0
2390,9,2.5,11.556354638232131,24,3,0,47.7446,2.0,0
1560,7,2.0,5.959797501897649,56,4,0,47.6905,1.0,0
2300,8,2.75,11.889012855623218,65,4,0,47.7771,1.0,0
2170,8,2.75,11.787440596684567,38,4,0,47.691,1.0,0
2210,8,1.75,7.718022666848163,41,3,1,47.6621,1.0,0
2080,7,1.75,9.393671038463388,57,3,0,47.7018,1.0,0
1610,7,1.0,12.80853437813972,53,3,0,47.4563,1.0,0
1250,7,1.0,4.444046142228148,72,2,1,47.5495,2.0,0
1350,9,2.5,2.046302904081299,8,3,0,47.6265,3.0,0
2340,7,1.5,7.518587261190385,61,2,0,47.5017,1.0,0
2500,8,2.75,18.646132028839364,40,4,1,47.3364,1.0,0
2660,8,3.25,25.526408506561967,1,3,0,47.3077,2.5,0
3450,11,3.25,12.224810693000684,26,3,0,47.4294,2.0,0
3190,10,3.5,12.432031773281611,21,3,0,47.6968,2.0,0
1830,8,2.25,14.721459780309383,39,3,0,47.7412,1.0,0
2310,7,2.5,9.75012330289159,40,5,0,47.7212,1.0,0
1980,7,2.5,10.803289855455242,41,4,0,47.7158,2.0,0
1880,6,2.0,8.28099766540163,69,4,0,47.495,1.0,0
1150,7,2.0,10.110872017498599,9,3,0,47.7489,1.0,0
1090,6,1.0,21.27835480189985,46,3,0,47.3155,1.0,0
2430,8,2.5,16.639838010410386,18,3,0,47.3805,2.0,0
2660,7,2.5,7.570855250113562,1,4,0,47.5894,1.0,0
1890,8,2.5,9.478646434692042,42,3,0,47.7426,1.0,0
2440,8,1.75,4.693245732257359,70,3,3,47.6474,1.0,0
930,8,2.25,1.683539494988794,8,2,0,47.5844,2.0,0
3080,9,3.5,16.83258732681547,12,4,0,47.5992,2.0,0
2910,9,2.25,6.101334111099008,47,5,0,47.5633,2.0,0
2720,9,2.5,6.717642941619483,52,4,1,47.5489,1.0,0
1690,5,1.5,11.0856222184599,85,4,0,47.4667,1.0,0
1780,7,2.5,30.671184921522695,20,3,0,47.4723,2.0,0
2230,7,2.0,3.6772873017717522,100,3,0,47.645,1.5,0
1070,7,1.0,8.601264749270287,60,2,0,47.7307,1.0,0
3600,9,2.75,12.722981876271286,1,5,0,47.4822,2.0,0
1010,6,1.5,8.252475162706759,72,3,0,47.4925,1.0,0
2120,7,1.75,6.9913855044580995,64,4,1,47.6964,1.0,0
2070,8,2.5,15.438308676675174,19,4,0,47.5706,2.0,0
1690,8,2.5,4.927426689451771,2,3,0,47.5389,2.0,0
1330,6,1.0,22.14479457925491,39,3,0,47.3174,1.0,0
2500,7,2.75,10.529124084942124,47,5,0,47.6225,1.0,0
3350,8,3.25,4.461595144195368,18,5,0,47.6645,2.0,0
2210,8,2.25,20.69350492255142,46,3,0,47.3085,2.0,0
1270,7,1.75,18.021873829975068,35,3,0,47.3696,1.0,0
2600,7,2.25,9.292744231891204,50,4,0,47.4881,1.0,0
2910,10,2.5,12.408845706778935,25,4,0,47.69,2.0,0
1740,8,2.25,8.921180959481546,38,3,0,47.5339,1.0,0
3040,10,2.5,14.057324612121983,32,3,0,47.7565,2.0,0
2110,8,2.25,5.935016643513953,74,4,2,47.6819,1.0,0
1970,8,3.5,2.3946743192478115,8,3,0,47.5816,2.0,0
1470,8,3.25,3.1448401460790167,12,3,0,47.6516,3.0,0
1530,7,1.75,20.84578128213875,27,3,0,47.3594,1.0,0
1010,7,1.0,5.688740708036049,68,2,0,47.5311,1.0,0
2060,8,2.5,15.538351338211216,25,3,0,47.5793,2.0,0
1390,6,1.0,9.875410973389558,69,2,0,47.4646,1.0,0
1680,7,1.75,4.202457456946738,55,3,0,47.5535,1.0,0
1660,7,1.75,10.597360559445404,63,3,0,47.7564,1.0,0
2090,7,2.25,11.686887992508975,40,3,0,47.7334,1.0,0
1060,7,1.0,4.679368829419103,107,2,0,47.6739,1.0,0
1840,7,1.75,16.181445767656946,39,3,0,47.3933,1.0,0
2341,9,2.5,12.003072377416197,18,4,0,47.6993,2.0,0
1800,8,2.5,4.570812107990407,4,3,0,47.5455,2.0,0
2500,10,2.5,2.490069043623194,22,3,0,47.6393,2.0,0
1358,7,2.25,6.88400488591297,8,3,0,47.7054,3.0,0
1790,7,2.0,3.2617087845592745,106,4,2,47.6526,1.0,0
1830,7,1.0,3.948005884688049,89,3,0,47.6619,1.5,0
3890,9,3.5,3.0361440507470605,10,4,0,47.6342,2.0,0
1660,7,2.0,12.0414818167915,13,3,0,47.4872,1.0,0
1210,6,1.0,9.963752918326252,56,3,0,47.6214,1.0,0
4310,10,3.5,9.82331409512826,2,6,0,47.5297,2.0,0
1550,7,2.5,18.401766946398205,4,3,0,47.3528,2.0,0
3310,8,3.5,4.698002075363554,5,4,2,47.5511,2.0,0
850,6,1.0,23.676217553190586,75,1,0,47.327,1.0,0
1810,7,1.5,10.443544947657383,49,4,0,47.7207,1.0,0
3090,9,3.25,11.638758236474631,11,4,0,47.7058,2.0,0
1250,7,1.0,9.75792344844104,60,3,0,47.7474,1.5,0
1960,6,1.75,3.430938316065123,104,3,0,47.5576,1.0,0
1590,7,1.5,6.155830278981794,59,3,0,47.5201,1.0,0
3030,9,2.5,6.255476455770166,12,4,0,47.6367,1.0,0
1310,7,2.0,19.943254775820336,27,3,0,47.3893,1.0,0
3120,7,4.0,5.320264607071054,22,6,2,47.5305,2.0,0
1940,8,2.0,9.778581083060065,53,4,0,47.5722,1.0,0
1490,8,2.0,8.094452357072417,38,3,0,47.5455,1.0,0
2660,9,2.5,16.291335365568486,12,4,2,47.5439,2.0,0
1170,7,2.25,13.151400457968698,6,2,0,47.5321,2.0,0
1340,7,1.75,7.6388920065562465,55,3,0,47.7134,1.0,0
1810,8,2.5,15.132185232073917,16,4,0,47.4088,2.0,0
1750,7,2.25,9.935993321677856,28,3,0,47.7305,1.0,0
1230,7,1.0,21.311237493227917,46,3,0,47.3285,1.0,0
1980,8,1.5,2.2654699144966486,96,3,0,47.6364,2.0,0
2140,8,2.5,10.27015409032624,8,3,0,47.6664,2.0,0
4550,10,5.0,11.918998471414099,13,4,4,47.6053,1.0,1
1720,7,2.0,3.711702918888998,65,4,0,47.5734,1.0,0
2740,8,3.0,14.143071889834374,12,4,0,47.7738,2.0,0
2670,9,2.25,22.23937579876871,25,3,0,47.3347,2.0,0
1690,7,2.25,17.710357370194625,42,3,1,47.3505,1.0,0
1680,7,1.75,12.077956752241754,56,4,0,47.4552,1.0,0
1230,8,1.75,3.809583895661369,11,3,0,47.5626,2.0,0
7350,11,3.5,22.35079403355293,14,5,4,47.5373,2.0,0
2210,7,2.25,9.423060176189209,48,3,0,47.4911,1.0,0
680,5,1.0,5.921103184277239,109,2,0,47.6901,1.0,0
1660,7,1.0,7.307958075355433,75,3,0,47.7105,1.0,0
1940,7,2.0,4.3114706993834275,89,3,3,47.6659,1.0,0
2240,7,2.5,9.178157604953078,14,4,0,47.5118,2.0,0
1610,8,2.5,12.741955723080062,9,3,0,47.4497,2.0,0
970,7,1.0,3.9646664956519104,59,2,0,47.556,1.0,0
1810,8,2.5,16.452110322787423,7,3,0,47.7169,2.0,0
1270,7,1.0,10.765054478718454,59,3,2,47.4831,1.0,0
1690,7,2.5,19.46754960747782,7,3,0,47.3663,2.0,0
3610,9,2.75,8.659278297035856,1,4,0,47.6706,2.0,0
1370,7,1.5,8.4211141875509,53,3,0,47.5409,1.0,0
2920,10,2.5,8.557180099958508,37,4,0,47.6196,2.0,0
1060,7,1.0,7.52701317953806,92,3,0,47.7144,1.0,0
1570,7,2.0,11.73918967927236,56,4,0,47.7573,1.0,0
2290,8,3.0,15.333082894888241,1,3,0,47.5446,2.5,0
4050,10,3.5,6.517104130203523,10,5,3,47.5348,2.0,0
2080,8,2.5,22.26127219779415,15,3,0,47.5342,2.0,0
860,6,1.0,8.981303358919343,67,2,0,47.735,1.0,0
1410,7,1.0,15.994866364256902,52,4,0,47.3767,1.5,0
2480,8,2.75,29.25640678756446,15,3,0,47.3085,1.5,0
1170,7,1.0,4.535507933463684,64,3,0,47.6584,1.0,0
1800,7,2.5,19.868613642096122,32,3,0,47.3186,2.0,0
1770,7,2.0,19.22660642580976,29,3,0,47.3321,1.0,0
790,6,1.0,7.68359479409516,68,2,0,47.7159,1.0,0
1860,7,2.0,5.818148798187801,107,3,0,47.6892,2.0,0
2640,8,2.5,7.362083974714536,37,3,0,47.5875,1.0,0
2180,8,2.25,6.500598472629366,52,4,0,47.6042,1.0,0
700,7,1.0,3.139991248756943,108,1,0,47.5662,1.0,0
1900,8,3.5,2.71778681073821,16,3,0,47.5686,2.0,0
1800,9,2.25,10.240451949652623,36,2,2,47.6104,2.0,0
3090,10,3.25,14.012410933959183,27,4,0,47.6674,2.0,0
1490,7,2.0,11.476240456637411,21,3,0,47.4852,1.0,0
1690,7,2.0,5.57380159644292,108,3,0,47.6801,1.5,0
770,6,1.0,10.681902752324888,68,2,0,47.7606,1.0,0
3470,9,2.5,2.1878923141559516,88,4,0,47.63,2.0,0
2940,7,2.25,10.237093321801105,54,4,0,47.7422,1.0,0
610,6,1.0,4.936096245561156,97,2,0,47.5469,1.0,0
1530,7,2.0,12.100637703998336,45,3,0,47.4529,1.0,0
2240,7,2.25,6.762460131571941,36,3,0,47.7034,1.0,0
700,6,1.0,9.490752956886244,66,2,0,47.4752,1.0,0
1980,9,3.75,5.902744358787677,6,4,0,47.6901,2.0,0
2760,9,3.0,4.665431510778189,77,4,1,47.6591,2.0,0
2410,7,2.75,5.936153008693402,7,5,0,47.5298,1.0,0
1230,7,1.75,12.88214775245124,49,3,0,47.4526,1.0,0
2120,7,1.75,4.173114498533722,5,3,0,47.6666,2.0,0
1280,7,1.0,6.391353970666091,51,2,0,47.6949,1.0,0
1710,6,1.0,12.185018275322436,73,4,0,47.4497,1.5,0
1080,6,2.0,6.0175712739424565,92,2,0,47.6826,1.0,0
1240,7,1.0,8.697275941688348,100,2,1,47.5169,1.0,0
940,7,1.5,1.9751459839787233,6,2,0,47.5925,2.0,0
710,6,1.0,7.786226692416435,89,2,0,47.4939,1.0,0
5110,11,4.0,2.023962014976016,109,6,0,47.6285,2.5,0
2910,8,2.75,10.80984161908357,30,4,0,47.7352,1.0,0
2370,8,3.5,5.3909412542294755,1,4,0,47.684,2.0,0
1040,6,1.5,1.8180234832612046,111,2,0,47.588,1.5,0
1230,8,2.5,3.974841958484798,6,3,0,47.6518,2.0,0
1440,7,1.0,9.459696295669211,66,2,0,47.7431,1.0,0
1620,7,2.25,10.87139153456817,46,3,0,47.7248,1.0,0
1290,8,2.25,1.9668817731511063,28,3,0,47.6229,2.0,0
1330,8,1.75,14.633357357468228,37,3,0,47.4463,1.0,0
1690,7,1.5,9.4443288564029,61,3,0,47.5732,1.5,0
4240,10,2.5,13.466413329484771,26,4,0,47.6008,2.0,0
2140,7,2.25,10.943558632826596,38,4,0,47.7213,1.0,0
1590,5,2.75,22.956591436827004,95,2,0,47.2786,1.5,0
700,6,1.0,9.928309940537694,66,2,0,47.7492,1.0,0
2300,8,2.5,16.407771480982813,9,2,0,47.7087,1.0,0
700,7,1.0,5.248025283127253,73,1,0,47.679,1.0,0
790,6,1.0,8.25054179624197,71,2,0,47.4869,1.0,0
1980,8,1.75,20.639798479950848,37,3,0,47.3104,1.0,0
1440,8,1.75,17.852705751857165,49,3,0,47.3503,1.0,0
1620,9,1.5,1.5951662518660106,8,2,0,47.5892,2.0,0
1610,7,1.75,22.10165251391108,38,3,0,47.5659,1.0,0
1420,7,2.25,8.493036365234373,39,3,0,47.6693,1.0,0
2910,8,3.25,3.799630018443255,2,5,0,47.5543,2.0,0
1450,8,1.75,20.660222971410576,37,3,0,47.3093,1.0,0
1270,8,2.5,5.107629954760928,11,3,0,47.5357,2.0,0
1490,7,1.75,20.75806306171429,53,3,0,47.3075,1.0,0
2180,8,2.5,2.2311997615721464,10,4,0,47.6186,2.0,0
1670,7,2.5,11.258567412826817,12,3,0,47.4799,2.0,0
3960,9,3.5,9.354590193628052,19,5,0,47.525,2.0,0
1230,7,1.75,6.913901508886622,65,4,1,47.5808,1.0,0
2030,7,2.0,8.929851077354753,71,4,0,47.4806,2.0,0
2380,9,2.75,4.8293804403651155,76,3,4,47.6626,2.0,0
1180,7,2.0,15.577490303867119,23,3,0,47.4053,1.0,0
1140,6,1.0,5.75261872295032,108,2,0,47.5328,1.0,0
4640,11,3.5,5.460176834392723,12,7,1,47.5666,2.0,0
1790,8,2.5,5.103496203563146,8,3,0,47.6726,3.0,0
2470,8,2.5,15.557807129609744,25,3,0,47.4096,2.0,0
1230,8,2.5,1.7080512105539924,11,2,0,47.6192,2.0,0
1750,8,1.5,20.417776793356293,32,3,0,47.3108,2.0,0
4460,9,3.25,18.882208034184714,10,3,0,47.3648,2.0,0
1410,7,2.0,19.25146001114634,30,3,0,47.3315,1.0,0
850,6,0.75,41.244504681370415,21,1,2,47.7654,1.0,0
2600,8,2.5,12.142928485607392,10,4,0,47.4865,2.0,0
1110,7,1.0,3.5978375562314078,68,3,0,47.655,1.5,0
2860,10,2.25,4.265369567665375,82,4,3,47.6395,2.0,0
2260,8,2.5,19.150969726116706,8,3,0,47.7341,2.0,0
3830,9,3.75,18.294864451264285,16,3,0,47.5432,2.0,0
1440,7,1.0,11.372333951122318,48,3,0,47.4627,1.0,0
950,6,1.0,1.1885340215144824,67,3,0,47.609,1.5,0
1380,7,1.75,6.109340340863496,90,3,0,47.6822,1.0,0
3990,11,3.5,10.170307780940936,14,5,0,47.5198,2.0,0
1830,6,1.75,27.21612947223882,67,5,0,47.4881,1.5,0
1270,6,2.0,4.828632716187108,71,2,0,47.6729,1.0,0
1980,8,2.5,14.312208308554222,28,3,0,47.6366,2.0,0
2100,8,3.0,18.84379957178785,8,5,0,47.3341,1.0,0
1190,8,1.5,11.204252937240978,1,3,0,47.6781,2.0,0
3800,10,2.5,20.85137245758483,21,3,0,47.3076,2.0,0
1170,6,1.5,6.102506687546411,55,4,0,47.5495,1.0,0
3360,7,2.75,12.39256475708987,53,6,0,47.715,1.0,0
4870,10,3.5,2.528944655529381,86,5,3,47.5832,2.5,0
2460,8,2.5,19.438880355845416,13,3,0,47.372,2.0,0
1650,7,2.25,16.768538368242663,30,3,0,47.3908,2.0,0
1330,7,1.5,11.092488895531798,39,3,0,47.7364,1.0,0
1980,9,1.75,10.419569161541409,63,3,2,47.5867,1.0,0
1790,7,1.0,2.7794236825808594,92,2,0,47.6405,1.0,0
1380,7,1.5,20.14938668609643,55,3,0,47.3146,1.0,0
2870,10,3.75,2.1415660382669772,3,4,3,47.6291,2.0,0
2050,7,2.75,3.383402286452222,29,4,0,47.5808,1.0,0
2690,8,2.75,14.761224779546238,37,4,0,47.5537,1.0,0
2070,7,1.75,9.770396368946523,57,4,0,47.6045,1.0,0
1580,7,2.25,7.687866397705042,57,3,0,47.5872,1.0,0
1490,7,2.5,24.30232247300469,16,0,0,47.5261,2.0,0
1275,6,1.75,17.31254167369038,24,4,0,47.3796,1.0,0
1700,7,1.75,8.889063698154475,60,3,0,47.5766,1.0,0
3110,9,2.5,21.973469823422526,13,3,2,47.5445,2.0,0
4660,9,4.0,8.897974947525826,36,5,2,47.5135,2.0,0
950,6,1.0,10.331548702017368,60,2,0,47.4572,1.0,0
1230,8,1.75,5.74596432548766,66,2,0,47.6839,1.0,0
920,6,1.0,8.535846940732776,61,2,0,47.6831,1.0,0
920,6,1.0,7.606736063483202,87,3,0,47.7114,1.0,0
3730,10,2.5,16.69345581693395,18,4,0,47.587,2.0,0
2080,8,2.25,12.587214204581933,25,3,0,47.7221,2.0,0
1770,7,2.5,19.55432821776287,29,3,0,47.326,1.0,0
2780,8,2.0,8.795783919671388,60,4,3,47.7293,1.0,0
1760,7,2.25,7.704152620310728,36,3,0,47.6605,1.0,0
2070,8,2.5,10.555798129231757,8,4,0,47.4915,2.0,0
2800,9,2.5,17.658157520842543,16,4,0,47.6586,2.0,0
2220,8,2.5,6.36343965339479,84,3,0,47.6974,1.5,0
3890,9,2.75,22.530201163592693,11,5,0,47.5407,2.0,0
2100,8,2.5,23.0183794744261,25,3,0,47.2984,1.0,0
1845,8,3.0,8.295130292437866,68,3,2,47.5204,2.0,0
2170,10,1.5,11.527076824624773,36,3,2,47.6307,1.0,1
1960,7,1.75,13.823144925912956,58,2,0,47.4234,1.0,0
3020,9,3.5,4.741024368195785,11,3,0,47.651,2.0,0
1960,9,2.75,14.2455808674627,32,4,0,47.7484,1.5,0
1120,7,1.5,1.8169217930062163,4,1,0,47.5924,3.0,0
3190,9,3.25,15.855909070066215,8,3,0,47.5534,2.0,0
1920,10,2.5,4.304793247441368,18,3,2,47.5709,2.0,0
2330,9,3.0,3.731989586434025,11,3,0,47.5547,2.0,0
1330,7,1.5,14.25555246335869,49,3,0,47.5263,1.0,0
2020,7,1.5,12.747047407870307,53,4,0,47.4579,1.0,0
1150,7,1.5,29.24133308169326,44,3,0,47.4629,1.0,0
3500,9,2.5,15.243185409777604,10,4,0,47.6811,2.0,0
2560,8,2.5,11.21928179710641,1,4,0,47.4467,2.0,0
1030,7,1.0,9.93367561943836,6,3,0,47.4905,1.0,0
1120,7,1.5,19.748354720981677,47,3,0,47.3632,1.0,0
1840,7,2.0,10.043313805789744,47,3,0,47.6916,1.0,0
1440,6,1.75,3.5137378855410866,98,3,0,47.567,1.0,0
1110,8,1.5,1.5269823301498968,8,3,0,47.5929,2.0,0
4080,8,3.0,4.627460128437064,54,5,2,47.6722,2.0,0
1810,7,2.5,3.9763737709741664,18,3,0,47.6513,2.0,0
1010,6,1.0,4.739801010314356,104,2,0,47.5536,1.0,0
2230,8,2.5,8.518820296055734,1,3,0,47.7295,2.0,0
2120,9,2.0,14.30910715787829,24,3,0,47.435,1.0,0
2340,8,1.75,6.812913530846845,48,3,0,47.5386,1.0,0
930,7,1.5,4.3764901430607726,106,2,2,47.5691,1.0,0
780,6,1.0,6.651276020748968,91,2,0,47.7,1.0,0
720,5,1.5,2.5241670796291698,91,3,1,47.584,1.0,0
1640,8,2.0,22.717568419101525,6,3,0,47.3539,1.0,0
3206,7,2.25,16.522316922837618,3,6,0,47.369,2.0,0
2150,8,3.5,12.521131685690623,17,3,0,47.6213,2.0,0
3340,8,3.25,21.559490453095272,10,5,0,47.5446,2.0,0
1410,8,3.25,6.352831063728472,10,3,0,47.698,3.0,0
2930,9,2.75,19.735653939673778,37,4,3,47.3227,1.0,0
1620,8,1.5,6.961858489975139,66,3,2,47.7014,1.0,0
2060,8,2.5,10.558223890349122,48,3,0,47.7575,1.0,0
1381,8,2.25,7.2622415955581845,8,3,0,47.711,3.0,0
1800,8,2.25,17.69069701528246,37,3,0,47.4688,1.0,0
3900,10,3.0,8.728796686887154,43,4,4,47.5605,1.0,0
1670,7,2.25,20.44407824643474,25,3,0,47.3604,2.0,0
1490,6,1.75,4.5544787240508136,102,3,0,47.5554,1.0,0
1840,7,2.25,9.85972018027377,22,3,0,47.7326,2.0,0
2370,8,2.5,17.6208895962573,14,4,0,47.3732,2.0,0
2437,7,2.5,18.488523808299206,4,3,0,47.3517,2.0,0
1490,7,2.25,11.568155626109325,34,3,0,47.6844,2.0,0
2110,7,2.5,16.559760948844094,37,3,0,47.3935,2.0,0
1670,8,2.5,14.314115968125645,14,3,0,47.5307,2.0,0
2260,9,2.5,12.68568240313699,32,4,0,47.643,1.0,0
1540,7,1.5,10.388999662926636,54,3,0,47.7565,1.0,0
1410,7,1.75,5.452753863735355,92,3,0,47.6727,1.0,0
2170,8,2.75,17.06656052382018,37,3,0,47.362,1.0,0
2400,7,2.25,6.431256400621131,89,3,0,47.6897,1.5,0
1580,7,1.5,18.98382577415591,44,4,0,47.3336,2.0,0
2370,9,2.5,22.364903789991192,12,3,0,47.5427,2.0,0
2730,8,2.75,7.944246048531913,37,3,2,47.6987,2.0,0
1890,8,1.5,20.817837333349303,41,4,0,47.3267,1.0,0
1380,7,1.5,17.817333818288702,44,3,0,47.3489,1.0,0
1600,7,2.5,19.136682534708342,6,4,0,47.3678,2.0,0
1340,7,1.0,8.179918056900066,62,2,0,47.7218,1.0,0
2860,8,2.5,22.86328781104024,11,3,0,47.5336,2.0,0
2100,8,2.25,18.414278377533527,32,3,0,47.3668,2.0,0
4600,10,2.75,29.468596322484842,26,4,4,47.4626,1.0,0
1700,8,1.75,9.650316246411984,56,4,0,47.7453,1.0,0
1020,8,1.5,6.533317829261821,7,2,0,47.7003,3.0,0
9640,12,6.75,6.64287029685423,6,5,4,47.557,1.0,1
2820,9,2.5,14.313180982915604,25,4,0,47.6253,2.0,0
1509,8,2.5,6.828781246394785,1,3,0,47.7049,3.0,0
2500,7,2.25,9.704137599073466,37,4,0,47.7318,1.0,0
2390,8,2.5,22.761505742137174,15,3,0,47.3389,2.0,0
1890,7,1.75,12.639012465668499,65,3,0,47.7663,1.5,0
1660,8,2.5,19.790511527137696,12,3,0,47.3507,2.0,0
700,6,1.0,8.882954483201893,70,1,0,47.734,1.0,0
2830,8,3.5,9.94385782547939,58,7,0,47.7493,1.0,0
2320,8,2.5,14.761569626334133,11,3,0,47.591,2.0,0
3620,10,2.75,16.698264456418308,9,4,0,47.4238,2.0,0
1650,7,2.5,3.3590780285791926,8,3,0,47.5634,2.0,0
1120,7,1.75,28.564760234677873,42,3,0,47.4418,1.0,0
1890,7,1.75,21.978703729822666,46,4,0,47.2901,1.0,0
1920,8,2.5,21.802873344206944,23,4,0,47.3526,2.0,0
2220,7,2.0,3.624963611706056,68,3,2,47.6426,1.0,0
3080,9,3.5,16.736264097573777,12,4,0,47.6007,2.0,0
1710,7,2.75,2.7955586036981783,106,3,0,47.642,1.0,0
1070,9,2.0,5.979778490358138,7,2,0,47.5213,2.0,0
2040,5,2.0,10.59720764046844,72,6,0,47.4919,1.0,0
1300,7,1.75,21.053186594859415,19,3,0,47.3162,1.0,0
1740,7,3.0,1.1140510117906013,33,3,0,47.6102,1.0,0
2450,8,1.75,2.5900817337923123,100,3,0,47.6386,2.0,0
1190,7,1.0,3.3619709189664735,61,3,0,47.5658,1.0,0
1890,8,1.5,2.8956706706294786,96,4,0,47.5896,1.5,0
1870,7,2.25,20.723590911815002,29,3,0,47.3779,2.0,0
2930,9,1.75,12.175231957981952,22,3,0,47.7443,1.0,0
1420,7,2.5,6.767386665417303,11,3,0,47.7027,3.0,0
2710,9,2.25,7.375804158996654,56,5,0,47.5958,1.0,0
2450,9,1.75,10.053941679214503,28,4,2,47.5564,1.0,0
1040,7,1.0,19.607748541854622,53,3,0,47.3631,1.0,0
1560,8,1.75,9.556484464696485,42,3,3,47.5023,1.0,0
1010,7,1.0,12.68773358957815,40,3,0,47.6172,1.0,0
1730,7,1.75,17.441424914326667,47,4,0,47.354,1.0,0
1900,7,1.75,10.181945721733106,56,3,0,47.5789,1.0,0
940,7,1.0,7.648033499500895,66,3,0,47.7169,1.5,0
2100,7,2.5,11.496899714058575,32,5,0,47.7723,1.0,0
1820,7,2.0,9.575946932868025,65,4,0,47.7447,1.0,0
3020,9,2.5,14.044356830930788,9,4,0,47.773,2.0,0
3130,10,2.5,12.343271853338644,24,3,0,47.6954,2.0,0
2200,8,1.75,9.729002696616378,37,3,0,47.559,1.0,0
2260,9,2.5,27.601757849771214,23,3,0,47.2704,2.0,0
800,6,1.75,4.582302435137014,93,2,0,47.5559,1.0,0
5780,11,4.75,5.893098880895659,9,5,0,47.5802,2.0,0
2074,8,2.5,9.887577353955724,18,3,0,47.7327,2.0,0
1710,7,1.75,5.718293925055439,36,2,0,47.5319,2.0,0
1790,9,1.75,19.83743811202118,37,3,3,47.3213,1.0,0
4590,10,4.0,8.995374620718877,7,5,0,47.6647,2.0,0
3040,8,3.25,15.590547611455253,2,4,0,47.5429,2.0,0
2420,8,2.75,8.482096494083416,38,4,0,47.6218,1.0,0
1310,6,1.75,21.210615975658108,31,3,0,47.3156,1.0,0
1480,7,1.75,4.621438762034695,71,3,0,47.6567,2.0,0
2570,7,2.25,7.954648164680314,24,3,0,47.721,2.0,0
1150,7,1.0,9.393094969831994,58,3,0,47.6788,1.0,0
1260,7,1.5,9.761873670038407,16,3,0,47.5524,2.0,0
1910,7,1.75,9.78051336989651,56,4,0,47.6131,1.0,0
2240,7,2.5,21.684711603543175,13,3,0,47.5361,2.0,0
1890,9,2.75,3.6978813935103427,0,4,0,47.6472,2.0,0
1670,7,2.75,3.620852976197841,90,3,0,47.6551,1.5,0
2230,8,3.0,18.32882186122293,24,4,0,47.3577,2.0,0
2150,7,1.75,16.306104524987994,45,5,0,47.3952,1.0,0
2040,6,1.75,22.87388486793501,30,2,0,47.2755,1.0,0
2440,8,2.25,17.58445212515122,24,3,0,47.6347,2.0,0
2200,8,2.25,13.546256277408842,29,3,0,47.7266,2.0,0
2810,10,2.25,13.911480179480751,30,4,0,47.4585,2.0,0
2430,8,2.0,19.545452854591755,54,4,0,47.4116,1.0,0
1720,7,2.5,23.037990395816507,47,3,0,47.2837,1.0,0
1590,7,1.0,13.642334167064682,48,3,0,47.4473,1.0,0
2200,8,2.75,11.905028524933341,36,4,0,47.7713,1.0,0
1040,6,1.0,25.09516350459698,44,3,0,47.3105,1.0,0
1400,6,1.0,6.335833824309411,67,4,0,47.5166,1.5,0
1780,6,1.0,6.985337410192948,71,3,0,47.5119,1.5,0
2240,7,1.0,4.125775605747746,75,2,0,47.5631,1.0,0
3130,7,2.5,18.929620280489875,10,4,0,47.3828,2.0,0
1120,7,1.0,11.065066875442492,44,2,2,47.619,1.0,0
1510,7,1.75,28.45556947258715,30,3,0,47.476,1.0,0
1640,7,1.75,12.464655431951472,100,4,0,47.7649,1.5,0
3450,8,3.5,9.03080321909973,43,5,0,47.6991,1.0,0
1520,7,1.75,5.842072309017125,105,2,0,47.6876,1.0,0
730,7,2.75,5.096236261721894,86,2,0,47.5381,1.0,0
1610,8,1.75,2.5856821714309475,42,3,0,47.6279,1.0,0
1060,7,1.0,9.549978391207164,48,3,0,47.7244,1.0,0
1820,9,2.75,4.244106199331759,18,3,0,47.5705,1.0,0
1040,6,1.0,5.327465328720867,65,2,0,47.5387,1.0,0
1470,8,2.5,16.110603728955525,11,3,0,47.5464,2.0,0
1150,7,1.75,8.125459701080183,56,3,0,47.5531,1.0,0
1700,7,2.0,5.709947091641307,91,3,0,47.679,1.5,0
1810,7,2.0,9.659324765132036,58,3,0,47.5888,1.0,0
1088,7,1.5,9.04080986175518,32,2,0,47.7094,2.0,0
1400,7,2.25,19.39684575376506,30,3,0,47.349,1.0,0
2040,7,2.5,2.9560484308957795,7,3,0,47.573,2.0,0
3680,9,2.5,19.69496420148239,21,3,0,47.6903,1.5,0
1320,7,1.75,9.887972475354161,38,3,0,47.7341,1.0,0
